Reference area,TIME_PERIOD,Metric,Value,Domain
Romania,2011,life_exp_norm,0.5760000000000002,Health
Romania,2012,life_exp_norm,0.5760000000000002,Health
Romania,2013,life_exp_norm,0.6039999999999998,Health
Romania,2014,life_exp_norm,0.6,Health
Romania,2015,life_exp_norm,0.5960000000000002,Health
Romania,2016,life_exp_norm,0.6080000000000001,Health
Romania,2017,life_exp_norm,0.6080000000000001,Health
Romania,2018,life_exp_norm,0.6119999999999999,Health
Romania,2019,life_exp_norm,0.6239999999999998,Health
Romania,2020,life_exp_norm,0.5680000000000001,Health
Romania,2021,life_exp_norm,0.5119999999999999,Health
Romania,2022,life_exp_norm,0.6039999999999998,Health
Romania,2023,life_exp_norm,0.6560000000000002,Health
Slovak Republic,2006,life_exp_norm,0.58,Health
Slovak Republic,2007,life_exp_norm,0.5839999999999997,Health
Slovak Republic,2008,life_exp_norm,0.5960000000000002,Health
Slovak Republic,2009,life_exp_norm,0.6119999999999999,Health
Slovak Republic,2010,life_exp_norm,0.6239999999999998,Health
Slovak Republic,2011,life_exp_norm,0.6439999999999998,Health
Slovak Republic,2012,life_exp_norm,0.6519999999999999,Health
Slovak Republic,2013,life_exp_norm,0.6639999999999998,Health
Slovak Republic,2014,life_exp_norm,0.68,Health
Slovak Republic,2015,life_exp_norm,0.6680000000000001,Health
Slovak Republic,2016,life_exp_norm,0.6919999999999998,Health
Slovak Republic,2017,life_exp_norm,0.6919999999999998,Health
Slovak Republic,2018,life_exp_norm,0.6960000000000002,Health
Slovak Republic,2019,life_exp_norm,0.7119999999999999,Health
Slovak Republic,2020,life_exp_norm,0.68,Health
Slovak Republic,2021,life_exp_norm,0.5839999999999997,Health
Slovak Republic,2022,life_exp_norm,0.68,Health
Slovak Republic,2023,life_exp_norm,0.7280000000000001,Health
Slovenia,2006,life_exp_norm,0.7319999999999999,Health
Slovenia,2007,life_exp_norm,0.7360000000000002,Health
Slovenia,2008,life_exp_norm,0.7639999999999998,Health
Slovenia,2009,life_exp_norm,0.7760000000000002,Health
Slovenia,2010,life_exp_norm,0.7919999999999999,Health
Slovenia,2011,life_exp_norm,0.8039999999999998,Health
Slovenia,2012,life_exp_norm,0.8119999999999998,Health
Slovenia,2013,life_exp_norm,0.82,Health
Slovenia,2014,life_exp_norm,0.8480000000000001,Health
Slovenia,2015,life_exp_norm,0.8360000000000002,Health
Slovenia,2016,life_exp_norm,0.8480000000000001,Health
Slovenia,2017,life_exp_norm,0.8480000000000001,Health
Slovenia,2018,life_exp_norm,0.86,Health
Slovenia,2019,life_exp_norm,0.8639999999999998,Health
Slovenia,2020,life_exp_norm,0.8239999999999997,Health
Slovenia,2021,life_exp_norm,0.8280000000000001,Health
Slovenia,2022,life_exp_norm,0.8519999999999999,Health
Slovenia,2023,life_exp_norm,0.88,Health
Spain,2006,life_exp_norm,0.8439999999999998,Health
Spain,2007,life_exp_norm,0.8439999999999998,Health
Spain,2008,life_exp_norm,0.86,Health
Spain,2009,life_exp_norm,0.8760000000000002,Health
Spain,2010,life_exp_norm,0.8960000000000002,Health
Spain,2011,life_exp_norm,0.9039999999999998,Health
Spain,2012,life_exp_norm,0.9,Health
Spain,2013,life_exp_norm,0.9280000000000002,Health
Spain,2014,life_exp_norm,0.932,Health
Spain,2015,life_exp_norm,0.92,Health
Spain,2016,life_exp_norm,0.94,Health
Spain,2017,life_exp_norm,0.9360000000000004,Health
Spain,2018,life_exp_norm,0.94,Health
Spain,2019,life_exp_norm,0.96,Health
Spain,2020,life_exp_norm,0.8919999999999999,Health
Spain,2021,life_exp_norm,0.932,Health
Spain,2022,life_exp_norm,0.9280000000000002,Health
Spain,2023,life_exp_norm,0.96,Health
Sweden,2006,life_exp_norm,0.84,Health
Sweden,2007,life_exp_norm,0.8439999999999998,Health
Sweden,2008,life_exp_norm,0.8519999999999999,Health
Sweden,2009,life_exp_norm,0.86,Health
Sweden,2010,life_exp_norm,0.8639999999999998,Health
Sweden,2011,life_exp_norm,0.8760000000000002,Health
Sweden,2012,life_exp_norm,0.8719999999999999,Health
Sweden,2013,life_exp_norm,0.88,Health
Sweden,2014,life_exp_norm,0.8919999999999999,Health
Sweden,2015,life_exp_norm,0.8880000000000001,Health
Sweden,2016,life_exp_norm,0.8960000000000002,Health
Sweden,2017,life_exp_norm,0.9,Health
Sweden,2018,life_exp_norm,0.9039999999999998,Health
Sweden,2019,life_exp_norm,0.9280000000000002,Health
Sweden,2020,life_exp_norm,0.8960000000000002,Health
Sweden,2021,life_exp_norm,0.9239999999999998,Health
Sweden,2022,life_exp_norm,0.9239999999999998,Health
Sweden,2023,life_exp_norm,0.9360000000000004,Health
Switzerland,2006,life_exp_norm,0.8719999999999999,Health
Switzerland,2007,life_exp_norm,0.88,Health
Switzerland,2008,life_exp_norm,0.8919999999999999,Health
Switzerland,2009,life_exp_norm,0.8919999999999999,Health
Switzerland,2010,life_exp_norm,0.908,Health
Switzerland,2011,life_exp_norm,0.912,Health
Switzerland,2012,life_exp_norm,0.912,Health
Switzerland,2013,life_exp_norm,0.9160000000000004,Health
Switzerland,2014,life_exp_norm,0.932,Health
Switzerland,2015,life_exp_norm,0.92,Health
Switzerland,2016,life_exp_norm,0.948,Health
Switzerland,2017,life_exp_norm,0.948,Health
Switzerland,2018,life_exp_norm,0.9519999999999998,Health
Switzerland,2019,life_exp_norm,0.96,Health
Switzerland,2020,life_exp_norm,0.9239999999999998,Health
Switzerland,2021,life_exp_norm,0.9560000000000002,Health
Switzerland,2022,life_exp_norm,0.948,Health
Switzerland,2023,life_exp_norm,0.972,Health
Türkiye,2006,life_exp_norm,0.5360000000000003,Health
Türkiye,2007,life_exp_norm,0.5480000000000002,Health
Türkiye,2008,life_exp_norm,0.5560000000000003,Health
Türkiye,2009,life_exp_norm,0.5639999999999997,Health
Türkiye,2010,life_exp_norm,0.5719999999999998,Health
Türkiye,2011,life_exp_norm,0.5839999999999997,Health
Türkiye,2012,life_exp_norm,0.5839999999999997,Health
Türkiye,2013,life_exp_norm,0.72,Health
Türkiye,2014,life_exp_norm,0.72,Health
Türkiye,2015,life_exp_norm,0.72,Health
Türkiye,2016,life_exp_norm,0.72,Health
Türkiye,2017,life_exp_norm,0.7319999999999999,Health
Türkiye,2018,life_exp_norm,0.7439999999999998,Health
Türkiye,2019,life_exp_norm,0.7319999999999999,Health
Türkiye,2020,life_exp_norm,0.7080000000000001,Health
Türkiye,2021,life_exp_norm,0.7,Health
Türkiye,2022,life_exp_norm,0.6919999999999998,Health
United Kingdom,2006,life_exp_norm,0.7719999999999999,Health
United Kingdom,2007,life_exp_norm,0.78,Health
United Kingdom,2008,life_exp_norm,0.7839999999999998,Health
United Kingdom,2009,life_exp_norm,0.8039999999999998,Health
United Kingdom,2010,life_exp_norm,0.8160000000000003,Health
United Kingdom,2011,life_exp_norm,0.8280000000000001,Health
United Kingdom,2012,life_exp_norm,0.8319999999999999,Health
United Kingdom,2013,life_exp_norm,0.8360000000000002,Health
United Kingdom,2014,life_exp_norm,0.8439999999999998,Health
United Kingdom,2015,life_exp_norm,0.8360000000000002,Health
United Kingdom,2016,life_exp_norm,0.84,Health
United Kingdom,2017,life_exp_norm,0.8439999999999998,Health
United Kingdom,2018,life_exp_norm,0.84,Health
United Kingdom,2019,life_exp_norm,0.8560000000000002,Health
United Kingdom,2020,life_exp_norm,0.8119999999999998,Health
United Kingdom,2021,life_exp_norm,0.82,Health
United Kingdom,2022,life_exp_norm,0.8360000000000002,Health
United Kingdom,2023,life_exp_norm,0.84,Health
United States,2006,life_exp_norm,0.7119999999999999,Health
United States,2007,life_exp_norm,0.7239999999999998,Health
United States,2008,life_exp_norm,0.7280000000000001,Health
United States,2009,life_exp_norm,0.74,Health
United States,2010,life_exp_norm,0.7480000000000001,Health
United States,2011,life_exp_norm,0.7480000000000001,Health
United States,2012,life_exp_norm,0.7519999999999999,Health
United States,2013,life_exp_norm,0.7519999999999999,Health
United States,2014,life_exp_norm,0.7560000000000002,Health
United States,2015,life_exp_norm,0.7480000000000001,Health
United States,2016,life_exp_norm,0.7480000000000001,Health
United States,2017,life_exp_norm,0.7439999999999998,Health
United States,2018,life_exp_norm,0.7480000000000001,Health
United States,2019,life_exp_norm,0.7519999999999999,Health
United States,2020,life_exp_norm,0.68,Health
United States,2021,life_exp_norm,0.6560000000000002,Health
United States,2022,life_exp_norm,0.7,Health
United States,2023,life_exp_norm,0.7360000000000002,Health
Austria,2006,diff_ends_norm,0.922,Income & wealth
Austria,2007,diff_ends_norm,0.891,Income & wealth
Austria,2008,diff_ends_norm,0.86,Income & wealth
Austria,2009,diff_ends_norm,0.846,Income & wealth
Austria,2010,diff_ends_norm,0.856,Income & wealth
Austria,2011,diff_ends_norm,0.856,Income & wealth
Austria,2012,diff_ends_norm,0.86,Income & wealth
Austria,2013,diff_ends_norm,0.86,Income & wealth
Austria,2014,diff_ends_norm,0.851,Income & wealth
Austria,2015,diff_ends_norm,0.866,Income & wealth
Austria,2016,diff_ends_norm,0.872,Income & wealth
Austria,2017,diff_ends_norm,0.885,Income & wealth
Austria,2018,diff_ends_norm,0.887,Income & wealth
Austria,2019,diff_ends_norm,0.893,Income & wealth
Austria,2020,diff_ends_norm,0.906,Income & wealth
Austria,2021,diff_ends_norm,0.899,Income & wealth
Austria,2022,diff_ends_norm,0.881,Income & wealth
Austria,2023,diff_ends_norm,0.864,Income & wealth
Belgium,2006,diff_ends_norm,0.835,Income & wealth
Belgium,2007,diff_ends_norm,0.847,Income & wealth
Belgium,2008,diff_ends_norm,0.786,Income & wealth
Belgium,2009,diff_ends_norm,0.7889999999999999,Income & wealth
Belgium,2010,diff_ends_norm,0.792,Income & wealth
Belgium,2011,diff_ends_norm,0.791,Income & wealth
Belgium,2012,diff_ends_norm,0.779,Income & wealth
Belgium,2013,diff_ends_norm,0.79,Income & wealth
Belgium,2014,diff_ends_norm,0.798,Income & wealth
Belgium,2015,diff_ends_norm,0.795,Income & wealth
Belgium,2016,diff_ends_norm,0.785,Income & wealth
Belgium,2017,diff_ends_norm,0.791,Income & wealth
Belgium,2018,diff_ends_norm,0.8089999999999999,Income & wealth
Belgium,2019,diff_ends_norm,0.8089999999999999,Income & wealth
Belgium,2020,diff_ends_norm,0.832,Income & wealth
Belgium,2021,diff_ends_norm,0.844,Income & wealth
Belgium,2022,diff_ends_norm,0.833,Income & wealth
Belgium,2023,diff_ends_norm,0.845,Income & wealth
Bulgaria,2006,diff_ends_norm,0.2879999999999999,Income & wealth
Bulgaria,2007,diff_ends_norm,0.3199999999999999,Income & wealth
Bulgaria,2008,diff_ends_norm,0.362,Income & wealth
Bulgaria,2009,diff_ends_norm,0.369,Income & wealth
Bulgaria,2010,diff_ends_norm,0.35,Income & wealth
Bulgaria,2011,diff_ends_norm,0.376,Income & wealth
Bulgaria,2012,diff_ends_norm,0.3409999999999999,Income & wealth
Bulgaria,2013,diff_ends_norm,0.348,Income & wealth
Bulgaria,2014,diff_ends_norm,0.368,Income & wealth
Bulgaria,2015,diff_ends_norm,0.36,Income & wealth
Bulgaria,2016,diff_ends_norm,0.383,Income & wealth
Bulgaria,2017,diff_ends_norm,0.416,Income & wealth
Bulgaria,2018,diff_ends_norm,0.441,Income & wealth
Bulgaria,2019,diff_ends_norm,0.499,Income & wealth
Bulgaria,2020,diff_ends_norm,0.563,Income & wealth
Bulgaria,2021,diff_ends_norm,0.629,Income & wealth
Bulgaria,2022,diff_ends_norm,0.597,Income & wealth
Canada,2018,diff_ends_norm,0.781,Income & wealth
Canada,2019,diff_ends_norm,0.786,Income & wealth
Canada,2020,diff_ends_norm,0.791,Income & wealth
Canada,2021,diff_ends_norm,0.796,Income & wealth
Croatia,2011,diff_ends_norm,0.481,Income & wealth
Croatia,2012,diff_ends_norm,0.442,Income & wealth
Croatia,2013,diff_ends_norm,0.375,Income & wealth
Croatia,2014,diff_ends_norm,0.391,Income & wealth
Croatia,2015,diff_ends_norm,0.4559999999999999,Income & wealth
Croatia,2016,diff_ends_norm,0.486,Income & wealth
Croatia,2017,diff_ends_norm,0.5609999999999999,Income & wealth
Croatia,2018,diff_ends_norm,0.573,Income & wealth
Croatia,2019,diff_ends_norm,0.645,Income & wealth
Croatia,2020,diff_ends_norm,0.665,Income & wealth
Croatia,2021,diff_ends_norm,0.727,Income & wealth
Croatia,2022,diff_ends_norm,0.734,Income & wealth
Croatia,2023,diff_ends_norm,0.78,Income & wealth
Czechia,2006,diff_ends_norm,0.71,Income & wealth
Czechia,2007,diff_ends_norm,0.736,Income & wealth
Czechia,2008,diff_ends_norm,0.718,Income & wealth
Czechia,2009,diff_ends_norm,0.7210000000000001,Income & wealth
Czechia,2010,diff_ends_norm,0.725,Income & wealth
Czechia,2011,diff_ends_norm,0.717,Income & wealth
Czechia,2012,diff_ends_norm,0.6890000000000001,Income & wealth
Czechia,2013,diff_ends_norm,0.683,Income & wealth
Czechia,2014,diff_ends_norm,0.6930000000000001,Income & wealth
Czechia,2015,diff_ends_norm,0.734,Income & wealth
Czechia,2016,diff_ends_norm,0.768,Income & wealth
Czechia,2017,diff_ends_norm,0.78,Income & wealth
Czechia,2018,diff_ends_norm,0.838,Income & wealth
Czechia,2019,diff_ends_norm,0.869,Income & wealth
Czechia,2020,diff_ends_norm,0.879,Income & wealth
Czechia,2021,diff_ends_norm,0.886,Income & wealth
Czechia,2022,diff_ends_norm,0.877,Income & wealth
Czechia,2023,diff_ends_norm,0.866,Income & wealth
Czechia,2024,diff_ends_norm,0.858,Income & wealth
Denmark,2006,diff_ends_norm,0.918,Income & wealth
Denmark,2007,diff_ends_norm,0.935,Income & wealth
Denmark,2008,diff_ends_norm,0.921,Income & wealth
Denmark,2009,diff_ends_norm,0.908,Income & wealth
Denmark,2010,diff_ends_norm,0.913,Income & wealth
Denmark,2011,diff_ends_norm,0.907,Income & wealth
Denmark,2012,diff_ends_norm,0.894,Income & wealth
Denmark,2013,diff_ends_norm,0.882,Income & wealth
Denmark,2014,diff_ends_norm,0.882,Income & wealth
Denmark,2015,diff_ends_norm,0.896,Income & wealth
Denmark,2016,diff_ends_norm,0.9,Income & wealth
Denmark,2017,diff_ends_norm,0.906,Income & wealth
Denmark,2018,diff_ends_norm,0.907,Income & wealth
Denmark,2019,diff_ends_norm,0.906,Income & wealth
Denmark,2020,diff_ends_norm,0.915,Income & wealth
Denmark,2021,diff_ends_norm,0.919,Income & wealth
Denmark,2022,diff_ends_norm,0.897,Income & wealth
Denmark,2023,diff_ends_norm,0.868,Income & wealth
Denmark,2024,diff_ends_norm,0.872,Income & wealth
Estonia,2006,diff_ends_norm,0.846,Income & wealth
Estonia,2007,diff_ends_norm,0.89,Income & wealth
Estonia,2008,diff_ends_norm,0.888,Income & wealth
Estonia,2009,diff_ends_norm,0.795,Income & wealth
Estonia,2010,diff_ends_norm,0.745,Income & wealth
Estonia,2011,diff_ends_norm,0.757,Income & wealth
Estonia,2012,diff_ends_norm,0.759,Income & wealth
Estonia,2013,diff_ends_norm,0.766,Income & wealth
Estonia,2014,diff_ends_norm,0.803,Income & wealth
Estonia,2015,diff_ends_norm,0.838,Income & wealth
Estonia,2016,diff_ends_norm,0.846,Income & wealth
Estonia,2017,diff_ends_norm,0.857,Income & wealth
Estonia,2018,diff_ends_norm,0.861,Income & wealth
Estonia,2019,diff_ends_norm,0.888,Income & wealth
Estonia,2020,diff_ends_norm,0.909,Income & wealth
Estonia,2021,diff_ends_norm,0.922,Income & wealth
Estonia,2022,diff_ends_norm,0.905,Income & wealth
Estonia,2023,diff_ends_norm,0.884,Income & wealth
Finland,2006,diff_ends_norm,0.92,Income & wealth
Finland,2007,diff_ends_norm,0.924,Income & wealth
Finland,2008,diff_ends_norm,0.919,Income & wealth
Finland,2009,diff_ends_norm,0.932,Income & wealth
Finland,2010,diff_ends_norm,0.931,Income & wealth
Finland,2011,diff_ends_norm,0.926,Income & wealth
Finland,2012,diff_ends_norm,0.929,Income & wealth
Finland,2013,diff_ends_norm,0.931,Income & wealth
Finland,2014,diff_ends_norm,0.926,Income & wealth
Finland,2015,diff_ends_norm,0.93,Income & wealth
Finland,2016,diff_ends_norm,0.931,Income & wealth
Finland,2017,diff_ends_norm,0.933,Income & wealth
Finland,2018,diff_ends_norm,0.939,Income & wealth
Finland,2019,diff_ends_norm,0.936,Income & wealth
Finland,2020,diff_ends_norm,0.932,Income & wealth
Finland,2021,diff_ends_norm,0.941,Income & wealth
Finland,2022,diff_ends_norm,0.939,Income & wealth
Finland,2023,diff_ends_norm,0.925,Income & wealth
Finland,2024,diff_ends_norm,0.911,Income & wealth
France,2006,diff_ends_norm,0.842,Income & wealth
France,2007,diff_ends_norm,0.839,Income & wealth
France,2008,diff_ends_norm,0.841,Income & wealth
France,2009,diff_ends_norm,0.8089999999999999,Income & wealth
France,2010,diff_ends_norm,0.798,Income & wealth
France,2011,diff_ends_norm,0.803,Income & wealth
France,2012,diff_ends_norm,0.8049999999999999,Income & wealth
France,2013,diff_ends_norm,0.793,Income & wealth
France,2014,diff_ends_norm,0.793,Income & wealth
France,2015,diff_ends_norm,0.801,Income & wealth
France,2016,diff_ends_norm,0.808,Income & wealth
France,2017,diff_ends_norm,0.819,Income & wealth
France,2018,diff_ends_norm,0.817,Income & wealth
France,2019,diff_ends_norm,0.832,Income & wealth
France,2020,diff_ends_norm,0.815,Income & wealth
France,2021,diff_ends_norm,0.834,Income & wealth
France,2022,diff_ends_norm,0.783,Income & wealth
France,2023,diff_ends_norm,0.779,Income & wealth
Germany,2006,diff_ends_norm,0.919,Income & wealth
Germany,2007,diff_ends_norm,0.939,Income & wealth
Germany,2008,diff_ends_norm,0.933,Income & wealth
Germany,2009,diff_ends_norm,0.897,Income & wealth
Germany,2010,diff_ends_norm,0.911,Income & wealth
Germany,2011,diff_ends_norm,0.906,Income & wealth
Germany,2012,diff_ends_norm,0.908,Income & wealth
Germany,2013,diff_ends_norm,0.909,Income & wealth
Germany,2014,diff_ends_norm,0.915,Income & wealth
Germany,2015,diff_ends_norm,0.924,Income & wealth
Germany,2016,diff_ends_norm,0.931,Income & wealth
Germany,2017,diff_ends_norm,0.939,Income & wealth
Germany,2018,diff_ends_norm,0.941,Income & wealth
Germany,2019,diff_ends_norm,0.949,Income & wealth
Germany,2020,diff_ends_norm,0.943,Income & wealth
Germany,2021,diff_ends_norm,0.933,Income & wealth
Germany,2022,diff_ends_norm,0.915,Income & wealth
Germany,2023,diff_ends_norm,0.903,Income & wealth
Germany,2024,diff_ends_norm,0.927,Income & wealth
Greece,2006,diff_ends_norm,0.474,Income & wealth
Greece,2007,diff_ends_norm,0.476,Income & wealth
Greece,2008,diff_ends_norm,0.4549999999999999,Income & wealth
Greece,2009,diff_ends_norm,0.43,Income & wealth
Greece,2010,diff_ends_norm,0.416,Income & wealth
Greece,2011,diff_ends_norm,0.374,Income & wealth
Greece,2012,diff_ends_norm,0.269,Income & wealth
Greece,2013,diff_ends_norm,0.217,Income & wealth
Greece,2014,diff_ends_norm,0.219,Income & wealth
Greece,2015,diff_ends_norm,0.2229999999999999,Income & wealth
Greece,2016,diff_ends_norm,0.2319999999999999,Income & wealth
Greece,2017,diff_ends_norm,0.2279999999999999,Income & wealth
Greece,2018,diff_ends_norm,0.259,Income & wealth
Greece,2019,diff_ends_norm,0.29,Income & wealth
Greece,2020,diff_ends_norm,0.302,Income & wealth
Greece,2021,diff_ends_norm,0.29,Income & wealth
Greece,2022,diff_ends_norm,0.3159999999999999,Income & wealth
Greece,2023,diff_ends_norm,0.3299999999999999,Income & wealth
Hungary,2006,diff_ends_norm,0.629,Income & wealth
Hungary,2007,diff_ends_norm,0.591,Income & wealth
Hungary,2008,diff_ends_norm,0.5589999999999999,Income & wealth
Hungary,2009,diff_ends_norm,0.4499999999999999,Income & wealth
Hungary,2010,diff_ends_norm,0.432,Income & wealth
Hungary,2011,diff_ends_norm,0.4239999999999999,Income & wealth
Hungary,2012,diff_ends_norm,0.419,Income & wealth
Hungary,2013,diff_ends_norm,0.451,Income & wealth
Hungary,2014,diff_ends_norm,0.505,Income & wealth
Hungary,2015,diff_ends_norm,0.534,Income & wealth
